,Andorra,Argentina,Aruba,Australia,Austria,Bahamas,Bahrain,Barbados,Belgium,Benin,Bermuda,Bolivia,Bosnia and Herzegovina,Brazil,Bulgaria,Cameroon,Canada,Central African Republic,Chile,China,Colombia,Congo,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Dominican Republic,Ecuador,Egypt,El Salvador,Estonia,Finland,France,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Guadeloupe,Guam,Guatemala,Guyana,Honduras,Hungary,Iceland,India,Indonesia,Iran,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Latvia,Lebanon,Liberia,Lithuania,Luxembourg,Malta,Martinique,Mexico,Moldova,Monaco,Montenegro,Morocco,Mozambique,Netherlands,New Caledonia,New Zealand,Nigeria,Norway,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russia,Saint Martin (French part),San Marino,Saudi Arabia,Serbia,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sudan,Sweden,Switzerland,Thailand,Turkey,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Venezuela,Vietnam
2023-03-16 00:00:00,10.0,0.0,0.0,0.0,5204.0,0.0,0.0,0.0,2181.0,0.0,0.0,107.0,15.0,0.0,112.0,0.0,0.0,0.0,4868.0,9094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.0,0.0,184.0,8.0,0.0,0.0,0.0,59.0,144.0,8348.0,291.0,7608.0,0.0,0.0,0.0,0.0,0.0,7.0,391.0,3.0,0.0,0.0,8.0,754.0,373.0,976.0,237.0,648.0,3921.0,0.0,0.0,0.0,31.0,80.0,0.0,382.0,151.0,0.0,0.0,3426.0,0.0,5.0,67.0,0.0,0.0,702.0,0.0,0.0,0.0,76.0,0.0,0.0,79.0,261.0,3661.0,298.0,470.0,156.0,0.0,13009.0,0.0,6.0,139.0,930.0,0.0,94.0,543.0,0.0,9065.0,0.0,1.0,0.0,152.0,0.0,0.0,0.0,0.0,172.0,5613.0,0.0,0.0,0.0,20.0
2023-03-17 00:00:00,0.0,0.0,0.0,0.0,4762.0,0.0,0.0,0.0,1891.0,0.0,8.0,96.0,25.0,0.0,113.0,0.0,0.0,0.0,4913.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,1281.0,832.0,0.0,304.0,3.0,0.0,31.0,0.0,46.0,134.0,7932.0,238.0,6497.0,0.0,0.0,0.0,0.0,0.0,1.0,311.0,0.0,0.0,0.0,6.0,796.0,323.0,990.0,215.0,591.0,3483.0,0.0,14770.0,0.0,17.0,133.0,0.0,331.0,109.0,0.0,0.0,3143.0,0.0,7.0,55.0,0.0,0.0,432.0,0.0,0.0,0.0,71.0,0.0,0.0,273.0,0.0,3364.0,359.0,456.0,0.0,0.0,12915.0,0.0,17.0,245.0,859.0,0.0,82.0,422.0,0.0,8995.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,243.0,4868.0,0.0,0.0,18.0,11.0
2023-03-18 00:00:00,0.0,0.0,0.0,0.0,3712.0,0.0,0.0,0.0,1801.0,0.0,0.0,83.0,18.0,0.0,79.0,0.0,8522.0,0.0,4545.0,20120.0,0.0,0.0,4423.0,0.0,30.0,0.0,0.0,811.0,0.0,106.0,6.0,0.0,0.0,0.0,59.0,152.0,7228.0,283.0,5440.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,10.0,0.0,0.0,2.0,843.0,355.0,815.0,78.0,436.0,3285.0,0.0,7066.0,0.0,24.0,90.0,0.0,360.0,156.0,0.0,0.0,2839.0,0.0,7.0,56.0,59.0,0.0,478.0,0.0,0.0,11.0,84.0,0.0,0.0,309.0,329.0,3203.0,264.0,370.0,0.0,0.0,13009.0,0.0,7.0,87.0,960.0,10464.0,78.0,456.0,0.0,8807.0,4696.0,3.0,0.0,150.0,0.0,178.0,0.0,0.0,226.0,4895.0,126613.0,0.0,5.0,6.0
2023-03-19 00:00:00,0.0,0.0,0.0,23603.0,4006.0,0.0,0.0,0.0,1566.0,0.0,0.0,91.0,12.0,0.0,60.0,0.0,0.0,0.0,3955.0,4867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,304.0,6.0,487.0,0.0,0.0,36.0,146.0,7210.0,127.0,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2.0,0.0,0.0,3.0,1071.0,272.0,363.0,224.0,288.0,2993.0,0.0,5938.0,0.0,18.0,0.0,0.0,56.0,95.0,0.0,0.0,2471.0,2373.0,0.0,50.0,0.0,0.0,467.0,0.0,9923.0,0.0,29.0,702.0,0.0,227.0,174.0,430.0,277.0,395.0,0.0,7483.0,12333.0,0.0,7.0,0.0,701.0,0.0,24.0,100.0,2210.0,3930.0,0.0,1.0,0.0,81.0,0.0,0.0,0.0,0.0,224.0,4178.0,0.0,0.0,17.0,23.0
2023-03-20 00:00:00,0.0,0.0,0.0,0.0,2439.0,0.0,0.0,0.0,675.0,1.0,0.0,48.0,4.0,59163.0,31.0,44.0,0.0,0.0,3608.0,5579.0,0.0,33.0,0.0,388.0,0.0,0.0,0.0,88.0,34.0,148.0,2.0,0.0,0.0,0.0,28.0,108.0,5459.0,103.0,651.0,120.0,0.0,13467.0,0.0,0.0,5.0,371.0,0.0,0.0,641.0,5.0,918.0,234.0,845.0,2.0,463.0,2163.0,0.0,2605.0,0.0,21.0,173.0,0.0,52.0,92.0,0.0,0.0,817.0,0.0,1.0,0.0,0.0,120.0,68.0,0.0,0.0,0.0,37.0,0.0,0.0,230.0,64.0,393.0,155.0,294.0,638.0,0.0,10310.0,0.0,3.0,109.0,487.0,0.0,12.0,95.0,0.0,12016.0,0.0,1.0,46.0,64.0,1778.0,0.0,0.0,0.0,254.0,3450.0,0.0,0.0,10.0,7.0
2023-03-21 00:00:00,0.0,0.0,0.0,0.0,1789.0,0.0,0.0,0.0,395.0,0.0,0.0,59.0,7.0,0.0,200.0,0.0,0.0,0.0,2419.0,2690.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1304.0,0.0,143.0,7.0,0.0,29.0,0.0,77.0,104.0,1237.0,363.0,8671.0,4.0,0.0,0.0,0.0,104.0,1.0,265.0,0.0,0.0,0.0,5.0,646.0,473.0,942.0,3.0,545.0,1178.0,0.0,8683.0,0.0,22.0,109.0,0.0,585.0,4.0,149.0,114.0,591.0,0.0,3.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,85.0,0.0,0.0,412.0,178.0,4203.0,85.0,0.0,308.0,0.0,9373.0,2.0,18.0,191.0,1039.0,0.0,98.0,746.0,0.0,13081.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18619.0,207.0,4114.0,0.0,0.0,7.0,11.0
2023-03-22 00:00:00,0.0,0.0,8.0,0.0,4034.0,0.0,0.0,0.0,2442.0,0.0,0.0,60.0,16.0,0.0,166.0,0.0,0.0,0.0,2270.0,296.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,945.0,0.0,141.0,7.0,0.0,0.0,0.0,58.0,236.0,11519.0,254.0,7208.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,30.0,0.0,0.0,1134.0,449.0,743.0,0.0,563.0,5182.0,67.0,4460.0,0.0,36.0,0.0,0.0,410.0,143.0,0.0,0.0,859.0,0.0,4.0,0.0,0.0,0.0,629.0,0.0,0.0,0.0,85.0,0.0,0.0,63.0,139.0,3048.0,327.0,239.0,260.0,0.0,12001.0,0.0,4.0,179.0,1085.0,0.0,86.0,566.0,0.0,11400.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,5293.0,0.0,0.0,6.0,18.0
2023-03-23 00:00:00,9.0,0.0,0.0,0.0,4462.0,0.0,0.0,0.0,1768.0,0.0,13.0,50.0,27.0,0.0,150.0,0.0,0.0,0.0,4154.0,109.0,517.0,0.0,0.0,0.0,8.0,0.0,0.0,879.0,0.0,279.0,6.0,0.0,0.0,0.0,67.0,210.0,9759.0,256.0,6180.0,0.0,0.0,0.0,0.0,0.0,7.0,402.0,5.0,62.0,0.0,0.0,1300.0,304.0,781.0,359.0,475.0,3859.0,0.0,8485.0,0.0,51.0,191.0,0.0,372.0,103.0,0.0,0.0,3632.0,0.0,2.0,0.0,0.0,0.0,389.0,0.0,0.0,0.0,90.0,0.0,0.0,257.0,137.0,2724.0,228.0,433.0,267.0,0.0,12512.0,0.0,6.0,178.0,1024.0,14467.0,77.0,585.0,0.0,10283.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,5302.0,0.0,0.0,0.0,12.0
2023-03-24 00:00:00,0.0,0.0,0.0,0.0,3481.0,0.0,0.0,0.0,1555.0,0.0,0.0,85.0,25.0,0.0,133.0,0.0,0.0,0.0,3769.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.0,723.0,0.0,256.0,0.0,0.0,0.0,0.0,47.0,173.0,9249.0,254.0,5137.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,3.0,0.0,0.0,1249.0,357.0,2149.0,172.0,508.0,3577.0,0.0,8639.0,0.0,31.0,117.0,0.0,292.0,154.0,0.0,0.0,3184.0,0.0,3.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,2353.0,368.0,532.0,253.0,0.0,12493.0,0.0,12.0,177.0,963.0,0.0,65.0,442.0,0.0,10155.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,4866.0,0.0,0.0,0.0,8.0
2023-03-25 00:00:00,0.0,0.0,0.0,0.0,3123.0,0.0,0.0,0.0,1573.0,0.0,0.0,89.0,25.0,0.0,148.0,0.0,8323.0,0.0,3400.0,61.0,0.0,0.0,3587.0,0.0,20.0,0.0,0.0,644.0,0.0,274.0,0.0,0.0,0.0,0.0,48.0,178.0,8839.0,252.0,4271.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,2.0,4.0,0.0,0.0,1590.0,436.0,0.0,301.0,381.0,3347.0,0.0,8286.0,0.0,34.0,0.0,0.0,330.0,79.0,0.0,0.0,2947.0,0.0,2.0,0.0,37.0,0.0,316.0,0.0,0.0,8.0,87.0,0.0,0.0,382.0,471.0,2359.0,263.0,320.0,0.0,0.0,12382.0,0.0,5.0,135.0,889.0,0.0,63.0,504.0,0.0,9361.0,7417.0,2.0,0.0,0.0,0.0,150.0,0.0,0.0,283.0,4431.0,152968.0,0.0,24.0,8.0
2023-03-26 00:00:00,0.0,0.0,0.0,25245.0,2991.0,0.0,0.0,0.0,1386.0,0.0,0.0,66.0,18.0,0.0,57.0,0.0,0.0,0.0,3024.0,627.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,89.0,0.0,343.0,0.0,518.0,0.0,0.0,32.0,182.0,8435.0,115.0,638.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,4.0,0.0,0.0,1890.0,426.0,0.0,145.0,257.0,3359.0,0.0,6324.0,0.0,24.0,86.0,0.0,51.0,99.0,0.0,0.0,2445.0,1491.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,45.0,842.0,0.0,305.0,210.0,303.0,232.0,373.0,330.0,8082.0,10940.0,0.0,4.0,110.0,637.0,0.0,23.0,105.0,2099.0,4204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,4163.0,0.0,1113.0,0.0,7.0
2023-03-27 00:00:00,0.0,0.0,0.0,0.0,1975.0,0.0,0.0,0.0,517.0,1.0,0.0,47.0,8.0,0.0,40.0,49.0,0.0,0.0,2446.0,39.0,0.0,0.0,0.0,438.0,6.0,0.0,0.0,82.0,49.0,168.0,0.0,0.0,30.0,0.0,20.0,128.0,6211.0,79.0,510.0,0.0,0.0,13751.0,0.0,0.0,6.0,943.0,0.0,0.0,685.0,0.0,1805.0,329.0,891.0,308.0,481.0,2068.0,0.0,2887.0,0.0,13.0,84.0,0.0,44.0,64.0,0.0,0.0,856.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,9839.0,0.0,37.0,0.0,0.0,340.0,215.0,329.0,95.0,336.0,249.0,0.0,8989.0,0.0,0.0,148.0,487.0,0.0,13.0,89.0,0.0,12129.0,0.0,1.0,23.0,1048.0,1580.0,0.0,0.0,0.0,251.0,3062.0,0.0,0.0,0.0,10.0
2023-03-28 00:00:00,0.0,0.0,0.0,0.0,1161.0,0.0,0.0,0.0,360.0,0.0,0.0,25.0,8.0,0.0,255.0,0.0,0.0,0.0,1704.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,130.0,0.0,0.0,0.0,0.0,78.0,131.0,1464.0,346.0,6380.0,0.0,0.0,0.0,0.0,0.0,4.0,267.0,0.0,0.0,0.0,0.0,1573.0,511.0,0.0,0.0,483.0,1229.0,0.0,8445.0,0.0,44.0,122.0,0.0,556.0,6.0,106.0,0.0,719.0,0.0,5.0,0.0,0.0,0.0,185.0,8.0,0.0,0.0,110.0,0.0,0.0,316.0,151.0,2716.0,106.0,252.0,362.0,0.0,8447.0,0.0,10.0,280.0,962.0,0.0,114.0,620.0,0.0,13134.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,19975.0,199.0,3507.0,0.0,0.0,0.0,16.0
2023-03-29 00:00:00,0.0,0.0,15.0,0.0,2683.0,0.0,0.0,0.0,1688.0,0.0,0.0,58.0,17.0,0.0,145.0,0.0,0.0,0.0,1393.0,67.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,695.0,0.0,271.0,0.0,0.0,0.0,0.0,65.0,282.0,11476.0,276.0,4879.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,6.0,0.0,0.0,2151.0,580.0,1036.0,11.0,397.0,5015.0,64.0,8327.0,0.0,35.0,77.0,0.0,308.0,92.0,0.0,0.0,3352.0,0.0,3.0,0.0,0.0,0.0,473.0,8.0,0.0,0.0,119.0,0.0,0.0,201.0,172.0,1763.0,382.0,76.0,304.0,0.0,11128.0,0.0,9.0,266.0,910.0,0.0,78.0,454.0,0.0,11039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,4411.0,0.0,0.0,0.0,19.0
2023-03-30 00:00:00,13.0,0.0,0.0,0.0,2622.0,0.0,0.0,0.0,1286.0,0.0,0.0,65.0,12.0,53986.0,133.0,0.0,0.0,0.0,2499.0,61.0,502.0,0.0,0.0,0.0,10.0,0.0,0.0,563.0,0.0,224.0,0.0,0.0,0.0,0.0,51.0,242.0,10884.0,235.0,4086.0,0.0,0.0,0.0,0.0,0.0,11.0,452.0,0.0,4.0,0.0,0.0,3016.0,556.0,1073.0,353.0,438.0,3595.0,0.0,0.0,0.0,16.0,109.0,0.0,280.0,102.0,0.0,0.0,2701.0,0.0,3.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,105.0,0.0,0.0,119.0,237.0,1541.0,312.0,308.0,309.0,0.0,10750.0,0.0,3.0,270.0,846.0,28410.0,65.0,481.0,0.0,10368.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3996.0,0.0,0.0,64.0,30.0
2023-03-31 00:00:00,0.0,0.0,0.0,0.0,2191.0,0.0,0.0,0.0,1186.0,0.0,0.0,52.0,16.0,0.0,135.0,0.0,0.0,0.0,2288.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,950.0,475.0,0.0,194.0,0.0,0.0,0.0,0.0,55.0,216.0,9519.0,234.0,3522.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,8.0,0.0,0.0,3094.0,465.0,1009.0,155.0,373.0,3256.0,0.0,0.0,0.0,34.0,0.0,0.0,226.0,83.0,0.0,0.0,2413.0,0.0,3.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,119.0,0.0,0.0,343.0,0.0,1461.0,239.0,393.0,303.0,0.0,11065.0,0.0,11.0,254.0,753.0,0.0,63.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,3858.0,0.0,0.0,0.0,0.0
2023-04-01 00:00:00,0.0,0.0,0.0,1856.0,1934.0,0.0,0.0,0.0,1041.0,0.0,0.0,45.0,11.0,0.0,139.0,0.0,7858.0,0.0,2147.0,0.0,0.0,0.0,3654.0,0.0,11.0,0.0,0.0,441.0,0.0,190.0,0.0,0.0,0.0,0.0,49.0,206.0,9211.0,229.0,2892.0,115.0,0.0,0.0,0.0,0.0,1.0,208.0,0.0,4.0,0.0,0.0,2995.0,486.0,0.0,243.0,410.0,3002.0,0.0,0.0,0.0,36.0,102.0,0.0,219.0,83.0,0.0,0.0,2149.0,0.0,0.0,0.0,57.0,0.0,203.0,0.0,0.0,5.0,101.0,0.0,0.0,390.0,0.0,1343.0,236.0,320.0,0.0,0.0,9946.0,0.0,5.0,228.0,752.0,0.0,83.0,391.0,0.0,10523.0,8167.0,5.0,0.0,0.0,0.0,167.0,0.0,0.0,214.0,3455.0,176358.0,0.0,0.0,16.0
2023-04-02 00:00:00,0.0,0.0,0.0,0.0,1741.0,0.0,0.0,534.0,964.0,0.0,0.0,67.0,27.0,0.0,59.0,0.0,0.0,0.0,1776.0,188.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,90.0,0.0,132.0,0.0,520.0,0.0,0.0,43.0,207.0,8455.0,66.0,528.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,5.0,2.0,0.0,0.0,3824.0,403.0,0.0,275.0,210.0,2834.0,0.0,21415.0,0.0,21.0,191.0,0.0,49.0,0.0,0.0,0.0,1839.0,991.0,5.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,47.0,0.0,0.0,386.0,556.0,205.0,230.0,421.0,0.0,6904.0,9591.0,0.0,9.0,153.0,555.0,0.0,26.0,80.0,0.0,9724.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,2854.0,0.0,0.0,37.0,15.0
2023-04-03 00:00:00,0.0,0.0,0.0,25410.0,1187.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,9.0,0.0,52.0,49.0,0.0,0.0,0.0,669.0,0.0,32.0,0.0,378.0,0.0,0.0,0.0,63.0,0.0,141.0,0.0,0.0,0.0,0.0,41.0,117.0,6027.0,85.0,348.0,0.0,0.0,13827.0,0.0,0.0,7.0,0.0,0.0,0.0,618.0,0.0,3641.0,329.0,0.0,113.0,304.0,2136.0,0.0,6290.0,0.0,22.0,62.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,688.0,233.0,95.0,0.0,663.0,0.0,7836.0,0.0,3.0,187.0,403.0,0.0,11.0,61.0,0.0,4349.0,0.0,1.0,0.0,1016.0,1433.0,0.0,0.0,0.0,240.0,2345.0,0.0,0.0,0.0,10.0
2023-04-04 00:00:00,0.0,0.0,0.0,24623.0,675.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,6.0,0.0,270.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,0.0,72.0,0.0,0.0,0.0,0.0,79.0,115.0,1453.0,356.0,4599.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3038.0,616.0,3715.0,0.0,375.0,1219.0,0.0,3215.0,0.0,57.0,0.0,0.0,449.0,0.0,129.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,153.0,0.0,10653.0,0.0,103.0,0.0,0.0,0.0,0.0,1780.0,99.0,0.0,407.0,0.0,7141.0,0.0,7.0,355.0,849.0,16018.0,76.0,406.0,0.0,9499.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18982.0,153.0,2517.0,0.0,0.0,0.0,40.0
2023-04-05 00:00:00,0.0,0.0,0.0,0.0,1763.0,0.0,0.0,0.0,1219.0,0.0,0.0,0.0,22.0,0.0,131.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.0,0.0,161.0,0.0,0.0,0.0,0.0,57.0,354.0,12191.0,243.0,3754.0,0.0,88.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4435.0,665.0,1666.0,0.0,407.0,4710.0,0.0,9616.0,0.0,41.0,107.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,401.0,5.0,0.0,0.0,84.0,0.0,0.0,0.0,217.0,1240.0,301.0,0.0,382.0,0.0,8636.0,0.0,8.0,403.0,813.0,0.0,80.0,170.0,0.0,13366.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,2784.0,0.0,0.0,0.0,37.0
2023-04-06 00:00:00,9.0,0.0,0.0,0.0,1758.0,0.0,0.0,0.0,886.0,0.0,0.0,0.0,10.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,0.0,136.0,0.0,0.0,0.0,0.0,61.0,226.0,9922.0,277.0,2958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5335.0,591.0,1103.0,183.0,280.0,3295.0,0.0,9500.0,0.0,30.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,1171.0,222.0,0.0,345.0,0.0,9371.0,0.0,4.0,399.0,682.0,0.0,71.0,126.0,0.0,14459.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,2505.0,0.0,0.0,0.0,51.0
2023-04-07 00:00:00,0.0,0.0,0.0,0.0,1176.0,0.0,0.0,0.0,795.0,0.0,0.0,0.0,20.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.0,335.0,0.0,110.0,0.0,0.0,31.0,0.0,76.0,273.0,9374.0,248.0,2426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6050.0,619.0,0.0,202.0,178.0,2877.0,0.0,8562.0,0.0,48.0,112.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,946.0,231.0,0.0,309.0,0.0,8915.0,0.0,5.0,387.0,698.0,0.0,47.0,85.0,0.0,12080.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,2598.0,0.0,0.0,0.0,43.0
2023-04-08 00:00:00,0.0,0.0,0.0,0.0,1358.0,0.0,0.0,0.0,715.0,0.0,0.0,0.0,11.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,110.0,0.0,0.0,0.0,0.0,38.0,227.0,8786.0,234.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6155.0,420.0,2074.0,81.0,239.0,3000.0,0.0,8338.0,0.0,7.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,54.0,0.0,0.0,0.0,0.0,10.0,63.0,0.0,0.0,0.0,0.0,839.0,270.0,0.0,0.0,0.0,8955.0,0.0,6.0,356.0,644.0,0.0,11.0,95.0,0.0,10372.0,0.0,1.0,0.0,0.0,0.0,168.0,0.0,0.0,263.0,2280.0,0.0,0.0,0.0,82.0
2023-04-09 00:00:00,0.0,0.0,0.0,0.0,1173.0,0.0,0.0,0.0,699.0,0.0,11.0,0.0,18.0,60591.0,46.0,0.0,0.0,0.0,8437.0,370.0,746.0,0.0,0.0,0.0,28.0,0.0,0.0,66.0,0.0,85.0,0.0,0.0,0.0,0.0,47.0,142.0,7739.0,115.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5357.0,565.0,884.0,128.0,185.0,2670.0,0.0,8468.0,0.0,24.0,0.0,0.0,38.0,0.0,0.0,0.0,6072.0,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,1083.0,161.0,125.0,1590.0,563.0,6066.0,8008.0,0.0,4.0,229.0,519.0,0.0,16.0,27.0,0.0,9553.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,1833.0,103472.0,0.0,0.0,122.0
2023-04-10 00:00:00,0.0,0.0,0.0,28365.0,1081.0,0.0,0.0,0.0,302.0,0.0,0.0,0.0,5.0,0.0,44.0,12.0,0.0,0.0,0.0,715.0,0.0,10.0,0.0,385.0,0.0,0.0,0.0,56.0,0.0,99.0,0.0,0.0,0.0,0.0,34.0,183.0,6474.0,64.0,270.0,0.0,0.0,14398.0,0.0,0.0,8.0,0.0,0.0,0.0,447.0,0.0,5880.0,494.0,0.0,70.0,303.0,2194.0,0.0,7079.0,0.0,21.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,162.0,116.0,96.0,0.0,328.0,0.0,6622.0,0.0,1.0,246.0,365.0,0.0,9.0,27.0,0.0,4005.0,0.0,2.0,0.0,1049.0,1177.0,0.0,0.0,0.0,174.0,1709.0,0.0,0.0,0.0,45.0
2023-04-11 00:00:00,0.0,0.0,0.0,0.0,671.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,2.0,0.0,248.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,99.0,0.0,0.0,0.0,0.0,73.0,161.0,1342.0,302.0,271.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5676.0,944.0,0.0,17.0,334.0,898.0,0.0,3508.0,0.0,12.0,0.0,0.0,39.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10595.0,0.0,46.0,0.0,0.0,0.0,165.0,146.0,125.0,0.0,0.0,0.0,5932.0,0.0,5.0,0.0,745.0,0.0,10.0,47.0,0.0,12444.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17083.0,173.0,1866.0,0.0,0.0,0.0,113.0
2023-04-12 00:00:00,0.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,5.0,0.0,192.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,99.0,0.0,0.0,0.0,0.0,84.0,200.0,1884.0,215.0,4720.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7830.0,987.0,2710.0,0.0,270.0,1445.0,0.0,9940.0,0.0,42.0,336.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,133.0,0.0,0.0,0.0,190.0,1389.0,353.0,0.0,1002.0,0.0,7282.0,0.0,16.0,837.0,779.0,0.0,66.0,134.0,0.0,13926.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,2437.0,0.0,0.0,0.0,183.0
